writer_id,character,source_txt,image_path
W10,SSB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/121.10.txt,cnn_data/images_128/W10/W10__SSB__121.10.png
W10,ST,assamese_data/Online Handwritten Assamese Characters Dataset/W10/122.10.txt,cnn_data/images_128/W10/W10__ST__122.10.png
W10,SP,assamese_data/Online Handwritten Assamese Characters Dataset/W10/123.10.txt,cnn_data/images_128/W10/W10__SP__123.10.png
W10,SPH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/124.10.txt,cnn_data/images_128/W10/W10__SPH__124.10.png
W10,STH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/125.10.txt,cnn_data/images_128/W10/W10__STH__125.10.png
W10,SKH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/126.10.txt,cnn_data/images_128/W10/W10__SKH__126.10.png
W10,NGG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/127.10.txt,cnn_data/images_128/W10/W10__NGG__127.10.png
W10,NGC,assamese_data/Online Handwritten Assamese Characters Dataset/W10/128.10.txt,cnn_data/images_128/W10/W10__NGC__128.10.png
W10,FP,assamese_data/Online Handwritten Assamese Characters Dataset/W10/129.10.txt,cnn_data/images_128/W10/W10__FP__129.10.png
W10,KHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/13.10.txt,cnn_data/images_128/W10/W10__KHA__13.10.png
W10,NGN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/130.10.txt,cnn_data/images_128/W10/W10__NGN__130.10.png
W10,XM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/131.10.txt,cnn_data/images_128/W10/W10__XM__131.10.png
W10,NGJ,assamese_data/Online Handwritten Assamese Characters Dataset/W10/132.10.txt,cnn_data/images_128/W10/W10__NGJ__132.10.png
W10,MNTH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/133.10.txt,cnn_data/images_128/W10/W10__MNTH__133.10.png
W10,NGK,assamese_data/Online Handwritten Assamese Characters Dataset/W10/134.10.txt,cnn_data/images_128/W10/W10__NGK__134.10.png
W10,KR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/135.10.txt,cnn_data/images_128/W10/W10__KR__135.10.png
W10,TRU,assamese_data/Online Handwritten Assamese Characters Dataset/W10/136.10.txt,cnn_data/images_128/W10/W10__TRU__136.10.png
W10,BHR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/137.10.txt,cnn_data/images_128/W10/W10__BHR__137.10.png
W10,THB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/138.10.txt,cnn_data/images_128/W10/W10__THB__138.10.png
W10,DG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/139.10.txt,cnn_data/images_128/W10/W10__DG__139.10.png
W10,GA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/14.10.txt,cnn_data/images_128/W10/W10__GA__14.10.png
W10,DGH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/140.10.txt,cnn_data/images_128/W10/W10__DGH__140.10.png
W10,DD,assamese_data/Online Handwritten Assamese Characters Dataset/W10/141.10.txt,cnn_data/images_128/W10/W10__DD__141.10.png
W10,DDH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/142.10.txt,cnn_data/images_128/W10/W10__DDH__142.10.png
W10,HR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/143.10.txt,cnn_data/images_128/W10/W10__HR__143.10.png
W10,GGU,assamese_data/Online Handwritten Assamese Characters Dataset/W10/144.10.txt,cnn_data/images_128/W10/W10__GGU__144.10.png
W10,GGN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/145.10.txt,cnn_data/images_128/W10/W10__GGN__145.10.png
W10,NKH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/146.10.txt,cnn_data/images_128/W10/W10__NKH__146.10.png
W10,NGH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/147.10.txt,cnn_data/images_128/W10/W10__NGH__147.10.png
W10,NGKH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/148.10.txt,cnn_data/images_128/W10/W10__NGKH__148.10.png
W10,TTH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/149.10.txt,cnn_data/images_128/W10/W10__TTH__149.10.png
W10,GHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/15.10.txt,cnn_data/images_128/W10/W10__GHA__15.10.png
W10,PN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/150.10.txt,cnn_data/images_128/W10/W10__PN__150.10.png
W10,HN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/151.10.txt,cnn_data/images_128/W10/W10__HN__151.10.png
W10,XN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/152.10.txt,cnn_data/images_128/W10/W10__XN__152.10.png
W10,MF,assamese_data/Online Handwritten Assamese Characters Dataset/W10/153.10.txt,cnn_data/images_128/W10/W10__MF__153.10.png
W10,BB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/154.10.txt,cnn_data/images_128/W10/W10__BB__154.10.png
W10,LB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/155.10.txt,cnn_data/images_128/W10/W10__LB__155.10.png
W10,LM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/156.10.txt,cnn_data/images_128/W10/W10__LM__156.10.png
W10,BHM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/157.10.txt,cnn_data/images_128/W10/W10__BHM__157.10.png
W10,ML,assamese_data/Online Handwritten Assamese Characters Dataset/W10/158.10.txt,cnn_data/images_128/W10/W10__ML__158.10.png
W10,SL,assamese_data/Online Handwritten Assamese Characters Dataset/W10/159.10.txt,cnn_data/images_128/W10/W10__SL__159.10.png
W10,NG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/16.10.txt,cnn_data/images_128/W10/W10__NG__16.10.png
W10,PS,assamese_data/Online Handwritten Assamese Characters Dataset/W10/160.10.txt,cnn_data/images_128/W10/W10__PS__160.10.png
W10,KHR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/161.10.txt,cnn_data/images_128/W10/W10__KHR__161.10.png
W10,GR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/162.10.txt,cnn_data/images_128/W10/W10__GR__162.10.png
W10,GHR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/163.10.txt,cnn_data/images_128/W10/W10__GHR__163.10.png
W10,JR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/164.10.txt,cnn_data/images_128/W10/W10__JR__164.10.png
W10,TRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/165.10.txt,cnn_data/images_128/W10/W10__TRR__165.10.png
W10,DRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/166.10.txt,cnn_data/images_128/W10/W10__DRR__166.10.png
W10,DHRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/167.10.txt,cnn_data/images_128/W10/W10__DHRR__167.10.png
W10,PRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/168.10.txt,cnn_data/images_128/W10/W10__PRR__168.10.png
W10,BRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/169.10.txt,cnn_data/images_128/W10/W10__BRR__169.10.png
W10,CA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/17.10.txt,cnn_data/images_128/W10/W10__CA__17.10.png
W10,MRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/170.10.txt,cnn_data/images_128/W10/W10__MRR__170.10.png
W10,TSR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/171.10.txt,cnn_data/images_128/W10/W10__TSR__171.10.png
W10,DSR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/172.10.txt,cnn_data/images_128/W10/W10__DSR__172.10.png
W10,HRR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/173.10.txt,cnn_data/images_128/W10/W10__HRR__173.10.png
W10,SUNYA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/174.10.txt,cnn_data/images_128/W10/W10__SUNYA__174.10.png
W10,EK,assamese_data/Online Handwritten Assamese Characters Dataset/W10/175.10.txt,cnn_data/images_128/W10/W10__EK__175.10.png
W10,DUI,assamese_data/Online Handwritten Assamese Characters Dataset/W10/176.10.txt,cnn_data/images_128/W10/W10__DUI__176.10.png
W10,TINI,assamese_data/Online Handwritten Assamese Characters Dataset/W10/177.10.txt,cnn_data/images_128/W10/W10__TINI__177.10.png
W10,CARI,assamese_data/Online Handwritten Assamese Characters Dataset/W10/178.10.txt,cnn_data/images_128/W10/W10__CARI__178.10.png
W10,PAC,assamese_data/Online Handwritten Assamese Characters Dataset/W10/179.10.txt,cnn_data/images_128/W10/W10__PAC__179.10.png
W10,CCA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/18.10.txt,cnn_data/images_128/W10/W10__CCA__18.10.png
W10,CAY,assamese_data/Online Handwritten Assamese Characters Dataset/W10/180.10.txt,cnn_data/images_128/W10/W10__CAY__180.10.png
W10,XAT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/181.10.txt,cnn_data/images_128/W10/W10__XAT__181.10.png
W10,ATH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/182.10.txt,cnn_data/images_128/W10/W10__ATH__182.10.png
W10,NAA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/183.10.txt,cnn_data/images_128/W10/W10__NAA__183.10.png
W10,JA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/19.10.txt,cnn_data/images_128/W10/W10__JA__19.10.png
W10,AA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/2.10.txt,cnn_data/images_128/W10/W10__AA__2.10.png
W10,JHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/20.10.txt,cnn_data/images_128/W10/W10__JHA__20.10.png
W10,NIYA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/21.10.txt,cnn_data/images_128/W10/W10__NIYA__21.10.png
W10,MTA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/22.10.txt,cnn_data/images_128/W10/W10__MTA__22.10.png
W10,MTHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/23.10.txt,cnn_data/images_128/W10/W10__MTHA__23.10.png
W10,MDA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/24.10.txt,cnn_data/images_128/W10/W10__MDA__24.10.png
W10,MDHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/25.10.txt,cnn_data/images_128/W10/W10__MDHA__25.10.png
W10,MNA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/26.10.txt,cnn_data/images_128/W10/W10__MNA__26.10.png
W10,TA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/27.10.txt,cnn_data/images_128/W10/W10__TA__27.10.png
W10,THA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/28.10.txt,cnn_data/images_128/W10/W10__THA__28.10.png
W10,DA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/29.10.txt,cnn_data/images_128/W10/W10__DA__29.10.png
W10,E,assamese_data/Online Handwritten Assamese Characters Dataset/W10/3.10.txt,cnn_data/images_128/W10/W10__E__3.10.png
W10,DHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/30.10.txt,cnn_data/images_128/W10/W10__DHA__30.10.png
W10,NA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/31.10.txt,cnn_data/images_128/W10/W10__NA__31.10.png
W10,PA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/32.10.txt,cnn_data/images_128/W10/W10__PA__32.10.png
W10,PHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/33.10.txt,cnn_data/images_128/W10/W10__PHA__33.10.png
W10,BA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/34.10.txt,cnn_data/images_128/W10/W10__BA__34.10.png
W10,BHA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/35.10.txt,cnn_data/images_128/W10/W10__BHA__35.10.png
W10,MA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/36.10.txt,cnn_data/images_128/W10/W10__MA__36.10.png
W10,AJA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/37.10.txt,cnn_data/images_128/W10/W10__AJA__37.10.png
W10,RA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/38.10.txt,cnn_data/images_128/W10/W10__RA__38.10.png
W10,LA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/39.10.txt,cnn_data/images_128/W10/W10__LA__39.10.png
W10,EE,assamese_data/Online Handwritten Assamese Characters Dataset/W10/4.10.txt,cnn_data/images_128/W10/W10__EE__4.10.png
W10,WA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/40.10.txt,cnn_data/images_128/W10/W10__WA__40.10.png
W10,TXA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/41.10.txt,cnn_data/images_128/W10/W10__TXA__41.10.png
W10,MXA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/42.10.txt,cnn_data/images_128/W10/W10__MXA__42.10.png
W10,DXA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/43.10.txt,cnn_data/images_128/W10/W10__DXA__43.10.png
W10,HA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/44.10.txt,cnn_data/images_128/W10/W10__HA__44.10.png
W10,KHYA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/45.10.txt,cnn_data/images_128/W10/W10__KHYA__45.10.png
W10,AYA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/46.10.txt,cnn_data/images_128/W10/W10__AYA__46.10.png
W10,DRA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/47.10.txt,cnn_data/images_128/W10/W10__DRA__47.10.png
W10,DHRA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/48.10.txt,cnn_data/images_128/W10/W10__DHRA__48.10.png
W10,KTA,assamese_data/Online Handwritten Assamese Characters Dataset/W10/49.10.txt,cnn_data/images_128/W10/W10__KTA__49.10.png
W10,U,assamese_data/Online Handwritten Assamese Characters Dataset/W10/5.10.txt,cnn_data/images_128/W10/W10__U__5.10.png
W10,ANSR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/50.10.txt,cnn_data/images_128/W10/W10__ANSR__50.10.png
W10,BXG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/51.10.txt,cnn_data/images_128/W10/W10__BXG__51.10.png
W10,CBN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/52.10.txt,cnn_data/images_128/W10/W10__CBN__52.10.png
W10,KK,assamese_data/Online Handwritten Assamese Characters Dataset/W10/53.10.txt,cnn_data/images_128/W10/W10__KK__53.10.png
W10,KT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/54.10.txt,cnn_data/images_128/W10/W10__KT__54.10.png
W10,KTT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/55.10.txt,cnn_data/images_128/W10/W10__KTT__55.10.png
W10,KS,assamese_data/Online Handwritten Assamese Characters Dataset/W10/56.10.txt,cnn_data/images_128/W10/W10__KS__56.10.png
W10,KL,assamese_data/Online Handwritten Assamese Characters Dataset/W10/57.10.txt,cnn_data/images_128/W10/W10__KL__57.10.png
W10,KM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/58.10.txt,cnn_data/images_128/W10/W10__KM__58.10.png
W10,GL,assamese_data/Online Handwritten Assamese Characters Dataset/W10/59.10.txt,cnn_data/images_128/W10/W10__GL__59.10.png
W10,UU,assamese_data/Online Handwritten Assamese Characters Dataset/W10/6.10.txt,cnn_data/images_128/W10/W10__UU__6.10.png
W10,CC,assamese_data/Online Handwritten Assamese Characters Dataset/W10/60.10.txt,cnn_data/images_128/W10/W10__CC__60.10.png
W10,CCC,assamese_data/Online Handwritten Assamese Characters Dataset/W10/61.10.txt,cnn_data/images_128/W10/W10__CCC__61.10.png
W10,JJ,assamese_data/Online Handwritten Assamese Characters Dataset/W10/62.10.txt,cnn_data/images_128/W10/W10__JJ__62.10.png
W10,JB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/63.10.txt,cnn_data/images_128/W10/W10__JB__63.10.png
W10,BJ,assamese_data/Online Handwritten Assamese Characters Dataset/W10/64.10.txt,cnn_data/images_128/W10/W10__BJ__64.10.png
W10,GN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/65.10.txt,cnn_data/images_128/W10/W10__GN__65.10.png
W10,TN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/66.10.txt,cnn_data/images_128/W10/W10__TN__66.10.png
W10,JJB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/67.10.txt,cnn_data/images_128/W10/W10__JJB__67.10.png
W10,LG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/68.10.txt,cnn_data/images_128/W10/W10__LG__68.10.png
W10,TT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/69.10.txt,cnn_data/images_128/W10/W10__TT__69.10.png
W10,REE,assamese_data/Online Handwritten Assamese Characters Dataset/W10/7.10.txt,cnn_data/images_128/W10/W10__REE__7.10.png
W10,GDH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/70.10.txt,cnn_data/images_128/W10/W10__GDH__70.10.png
W10,GM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/71.10.txt,cnn_data/images_128/W10/W10__GM__71.10.png
W10,GHN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/72.10.txt,cnn_data/images_128/W10/W10__GHN__72.10.png
W10,MDD,assamese_data/Online Handwritten Assamese Characters Dataset/W10/73.10.txt,cnn_data/images_128/W10/W10__MDD__73.10.png
W10,NT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/74.10.txt,cnn_data/images_128/W10/W10__NT__74.10.png
W10,NN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/75.10.txt,cnn_data/images_128/W10/W10__NN__75.10.png
W10,NMM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/76.10.txt,cnn_data/images_128/W10/W10__NMM__76.10.png
W10,TTT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/77.10.txt,cnn_data/images_128/W10/W10__TTT__77.10.png
W10,TTB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/78.10.txt,cnn_data/images_128/W10/W10__TTB__78.10.png
W10,TM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/79.10.txt,cnn_data/images_128/W10/W10__TM__79.10.png
W10,AE,assamese_data/Online Handwritten Assamese Characters Dataset/W10/8.10.txt,cnn_data/images_128/W10/W10__AE__8.10.png
W10,TR,assamese_data/Online Handwritten Assamese Characters Dataset/W10/80.10.txt,cnn_data/images_128/W10/W10__TR__80.10.png
W10,NTT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/81.10.txt,cnn_data/images_128/W10/W10__NTT__81.10.png
W10,RRG,assamese_data/Online Handwritten Assamese Characters Dataset/W10/82.10.txt,cnn_data/images_128/W10/W10__RRG__82.10.png
W10,NDD,assamese_data/Online Handwritten Assamese Characters Dataset/W10/83.10.txt,cnn_data/images_128/W10/W10__NDD__83.10.png
W10,NTH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/84.10.txt,cnn_data/images_128/W10/W10__NTH__84.10.png
W10,NDH,assamese_data/Online Handwritten Assamese Characters Dataset/W10/85.10.txt,cnn_data/images_128/W10/W10__NDH__85.10.png
W10,NNN,assamese_data/Online Handwritten Assamese Characters Dataset/W10/86.10.txt,cnn_data/images_128/W10/W10__NNN__86.10.png
W10,NB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/87.10.txt,cnn_data/images_128/W10/W10__NB__87.10.png
W10,NS,assamese_data/Online Handwritten Assamese Characters Dataset/W10/88.10.txt,cnn_data/images_128/W10/W10__NS__88.10.png
W10,NM,assamese_data/Online Handwritten Assamese Characters Dataset/W10/89.10.txt,cnn_data/images_128/W10/W10__NM__89.10.png
W10,OI,assamese_data/Online Handwritten Assamese Characters Dataset/W10/9.10.txt,cnn_data/images_128/W10/W10__OI__9.10.png
W10,DB,assamese_data/Online Handwritten Assamese Characters Dataset/W10/90.10.txt,cnn_data/images_128/W10/W10__DB__90.10.png
W10,QJ,assamese_data/Online Handwritten Assamese Characters Dataset/W10/91.10.txt,cnn_data/images_128/W10/W10__QJ__91.10.png
W10,PTT,assamese_data/Online Handwritten Assamese Characters Dataset/W10/92.10.txt,cnn_data/images_128/W10/W10__PTT__92.10.png
W10,PL,assamese_data/Online Handwritten Assamese Characters Dataset/W10/93.10.txt,cnn_data/images_128/W10/W10__PL__93.10.png
W10,DV,assamese_data/Online Handwritten Assamese Characters Dataset/W10/94.10.txt,cnn_data/images_128/W10/W10__DV__94.10.png
W10,BL,assamese_data/Online Handwritten Assamese Characters Dataset/W10/95.10.txt,cnn_data/images_128/W10/W10__BL__95.10.png
W10,BD,assamese_data/Online Handwritten Assamese Characters Dataset/W10/96.10.txt,cnn_data/images_128/W10/W10__BD__96.10.png
